id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
00a54f5b8d29a2b7,Same for File:SeanKilpatrick2014.jpg and File:ConnorBarwinCincy.png,0,0,0,0,0,0
00a656a81c6f0903,Y r we doing this: Pat,0,0,0,0,0,0
00a66540b2a66bb4,"""
Thanks for the copy-edit, OMG it reads so professional. ) I appreciate it a lot. Yeah, I knew that that would be a problem. Okay, here's the """"back story"""" to it. Danny had body paint while he was a robot during a sketch. During the after party, in which the theme was a black light one, everybody could see that Danny still had paint on him, as it hadn't washed off or something. To be sure, Jack had a black light switch in his apartment, and when Liz came in, he turned it on, which resulted in Liz having the paint all over her, see here. Or if whatever I just said doesn't make sense, read here and here (about the paint still on Danny and the black light attack).
Yeah, I thought maybe if people saw that, the GA note, they won't leave me a message. Though, that didn't work, as a user left me a message regarding an article I reviewed. This has to work in the future. I'm a have to make it better. I still haven't gotten the chance to see it, but I have to see it. I need to know what happened and stuff. Well, after I got the news that he lost, I started watching his DVD and telling myself that I'll never see his wrestling moves again. I didn't cry, I  was just sad. The night on Raw, I lost it and cried. Whatever, I didn't think that was cool. Shawn didn't mind, but I did. Not really, I still don't see that """"face"""" like quality to him. I think they'll play Randy out like Triple H, you know, good with the crowd, but still have him """"heel-ish"""". Maybe cause all the new people are heel and they need some faces... who knows. Speaking of Randy, today's his birthday, turned 30. Well, if you remember, his first """"punted"""" victim was Shawn, so, nice to see that he did that to Cody... all in the storyline, Nici. ) You are welcome for Danielson and Miz, I guess.  (Hit  """,0,0,0,0,0,0
00a6754c92b4af4f,"""#if:|==  ==|}}
{| width=""""100%"""" style=""""background:transparent""""
{| width=""""100%"""" style=""""background-color:#""""
|style=""""width: 50%; border:1px solid #; background-color:#; vertical-align:top""""|
 Hello, Lceliku, and Welcome to Wikipedia!
Please remember to sign your name on talk pages by clicking  or using four tildes (~~~~); this will automatically produce your username and the date. Also, please do your best to always fill in the edit summary field. Below are some useful links to facilitate your involvement.
Happy editing!   
{| width=""""100%"""" style=""""background-color:#""""
|style=""""width: 50%; border:0; background-color:#; vertical-align:top""""|
 Getting started Introduction
 The five pillars of Wikipedia
 How to edit a page
 Intuitive guide to Wikipedia Finding your way around Table of contents
 Department directory Editing articles How to develop an article
 Manual of Style
|style=""""width: 50%; border:0; background-color:#; vertical-align:top""""|
{| width=""""100%"""" cellpadding=""""2"""" style=""""vertical-align:top; background-color:#""""
! Getting help
|-
|style=""""color:#000""""|
 Frequently asked questions
 Cheatsheet
 Where to ask a question
 Help pages
 New contributors' help page
 Article Wizard - a Wizard to help you create articles
|-
!",0,0,0,0,0,0
00a7d82371e10c5d,"""

14.07.09 """"I don't know how that got to be but i'm a big supporter of the X-files and i've like seen almost every episode and not once did it mention Mulder being the father of Scull'y baby""""

Can't have watched very carefully can you? William being Mulder's son is frequently referenced to in the final episode. Just off the top of my head:

Guard: """"What are you thinking about?""""
Mulder: """"My son. His mother.""""

Scully: """"Our son, Mulder ...I gave him up. Our son. I was so afraid you could never forgive me.""""

Not to mention the meaningful looks that Mulder and Scully give each other when the officiator at the hearing asks, """"Agent Scully, isn't it true that you and Mulder were lovers, and you got pregnant and had his love child?""""""",0,0,0,0,0,0
00a8fa03349203fb,Citation Rèf.:Saumur v. The City of Quebec [1953] 2 S.C.R. 299.§ Endorsement:Rosemary deCaires,0,0,0,0,0,0
00a981826dc7c952,"Education 

PLEASE keep the list of colleges in Pittsburgh a list of colleges IN Pittsburgh.  If you are not familar with the area, don't edit this list.  Greensburg, Washington, McCandless, and California are NOT in Pittsburgh.  Please don't be offended when I enforce this.  Also, a Pittsburgh mailing address does not mean that the school is in Pittsburgh.  The address extends far (in some place a 20 minute ride away).

Thanks,",0,0,0,0,0,0
00a98913b0b8ba34,. Until you find the way to put the 25 cites that were in the page back I am throught here.,0,0,0,0,0,0
00a9d33dea92c45c,We descendants of Otman Baba trough Mehmed Ali Karakoç are Sunni Muslim's and not Alevis...,0,0,0,0,0,0
00ab1b314832a2d9,Could you clarify?  Do you want me to start an RFC?  I don't see that one was listed in the page history of Talk:Rasmussen Reports.,0,0,0,0,0,0
00aba7c4e1446fd5,"""

 You beat me to it. 

Just wanted to say good work for beating me to the revert on the Ned Kelly article, I always enjoy it when I know someone else is on the hunt for vandals. Happy Hunting. Cheers Pro """,0,0,0,0,0,0
00ac1b5af6c85483,"You removed the link to the same references used in the health study which say that a reduced use of the MMR vaccine is why Waldorf kids have fewer allergies from the section on immunizations?  WTF?  

Would data from the whole of California count for you?  The private and public Waldorf schools in California have 'Personal Belief Exemption' rates of 12% to 88% of their kindergarten classes.  Regardless of what the official position is - and I assert here, but would not do so in the article, that the 'official' position was a lie in order for Waldorf education to not appear like a complete cult - Waldorf students are grossly under vaccinated.  That fact should be in the article.",0,0,0,0,0,0
00aca5068fb3fd6c,"Thanks for that. I'll take a deep breath and have a go at an intro tomorrow. I identified the source of the phrase London over the border, and showed that the boundary is contested in the footnote. I've clarified the diaspora section, and will justify the statements by reference to the Victoria History articles on West Ham and East Ham. Hopefully, I'll struggle to a justification without substantially changing the outcome of the previous discussions. Then move onto to standardising the references, probably section by section.",0,0,0,0,0,0
00ad06b94e4aafd2,"German Article of the day

Dear Jimbo, German wikipedia is proud to present the article of the day: http://de.wikipedia.org/wiki/Wikipedia:Hauptseite . Really thrilling, really amazing, worth a glimpse: http://de.wikipedia.org/wiki/Fremdk%C3%B6rper_in_Anus_und_Rektum You might improve your German reading it, there's a lot to learn.

Yours sincerly",0,0,0,0,0,0
00ad34e7cb085421,"I agree, like I aready have stated, that this is peripheral to main article. But nevertheless important because I merely underlienes the mythomania propagated by both sides. My only interest here is historical reality. Dab, why don't you actually analyze the situation rather than offerring your usual smart-alec remarks. Lontech's arguements have been shot to pieces summarily, and everytime this happens, he engages in tangential and irrational behaviour. Commonsense will tell you there was no long-lasting state or kingdom in Dardania before Roman times. We can;t just allow the intro paragraph to read like some KLA recruiting web-site",0,0,0,0,0,0
00ada3413dc2d942,"I found one!  Sort of, anyhow.  The web site for JewsForLife.org isn't loading, but I have an article from them in a Catholic source.  I'm going to remove the erroneous sentence now.
In hindsight, it would have been great if this minor content issue could have been resolved with references in the first place.",0,0,0,0,0,0
00ae18e87c2d9083,"""

I have provided plenty of reference materials yet you have provided none. All writings in Chamar section have comes from sources that are verifiable. Yet you have provided none. You are the one with the ECCENTRIC IDIOLOGY. 
You still have not provided ANY VERIFIABLE sources to show that RAMDASIA and CHAMAR are different.
Chamars that took up weaving are known as RAMDASIA's.
A simple google search on """"RAMDASIA CHAMAR"""" will provide you with countless links.   bal537""",0,0,0,0,0,0
00ae1b3f651b07fe,Block evading IP blocked. Guy (),0,0,0,0,0,0
00ae7def4f2df069,I see that it has a number of  citations on PubMed.,0,0,0,0,0,0
00b07ded761b2cbd,"I should add here, for any admin considering that I was blocked for 24 hours by user:Sarek of Vulcan weeks ago, so there is more background if thats relevant, and I should have learned my lesson then.  Pax!  ( talk)",0,0,0,0,0,0
00b1930313ca7a1c,"Change of Username (Usurpations request) Request Still In Progress  Mb-m ? Mmitra 

Hi, I have requested for Change of Username using Usurpations from Mb-m ? Mmitra. It's almost 8 days from the date of request but still it shows In progress, i would like to know how much time does it takes to complete the request and how long would it take to complete. Please reply as soon as possible. Thank You !

Link: Mb-m ? Mmitra",0,0,0,0,0,0
00b211fa0c65d328,"2005 (UTC)

  15:59, 17 December",0,0,0,0,0,0
00b25b1226d6c6b2,"Because otherwise is POV, look at Flemish (linguistics) case.",0,0,0,0,0,0
00b2924708445da2,"Yes, mainsprings are used in (some) clocks as well. Please feel free to be bold and help improve the article!",0,0,0,0,0,0
00b47f6c58c6fe6a,"""::::::::""""getting normal"""" term is used by a German politician by the way. I got it from there

""",0,0,0,0,0,0
00b559d4105efdc9,"Keep the original title at Xbox, although you can have additional likes like XBOX and X-box that redirect to this article.",0,0,0,0,0,0
00b826c2fa43d8d3,"The problem is that people keep trying to state that BSAs policies are this and that.  There is no policy that says homosexual scouts cannot be members.  To state otherwise is a lie and OR.  Just be it is a contraversy page doesn't allow you state lies or add OR, you can list things as misinterpretations of the rules and things like that but it you try to say scouting does this or scouting does that then you need to be sure scouting actually says that.  Even the misinterpretations of the rules need sources.  Just because an editor might misinterprete the rules doesn't mean anyone in mainstream has.  Can you find a source for somewhere where a homosexual youth was removed from the program just for being a openly homosexual youth?  Then insert it.  Unless you have it or an actual policy from BSA that says you can't be an openly homosexual youth member then what is being added is OR.",0,0,0,0,0,0
00b8e7ea2fc02b12,"""

Level 1 message
Hello, and thank you for experimenting with  Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may wish to do. I encourage you to also take a look at the welcome page to learn more about contributing to our encyclopedia. Thank you for your interest in Wikipedia.   """,0,0,0,0,0,0
00b984b355cc9754,I'm focussing on doing science at the moment (leading the revolution!).,0,0,0,0,0,0
00b9c08a7c708e0a,"Another question, does this style information stripping occur only whenever a shape itself is edited, or for less intrusive edits, such as moving a shape around? If even highlighting and selecting the shape in Inkscape makes it unusable, then I shouldn't even be messing with Inkscape at all.",0,0,0,0,0,0
00b9f6b033b31ccf,"Article about Ed Morrissey 

Hi. I've just moved our article about Ed Morrissey and Captain's Quarters to Ed Morrissey, and started bringing it up to date. Would you be able to take a look at it and (please!) fix any defects you spot. Thanks, CWC",0,0,0,0,0,0
00bb215d07a16712,"I can see that you have been running around several TALK pages accusing me and several others of EDIT WARS. Please go on and prove the same or else you will be the first one to be blocked. Moreover, you cannot prove your POV and when defeated, going around making accusations is a good way out. Communist? -",0,0,0,0,0,0
00bb617b7faeb50a,"Yes, I received the confirmation e-mail on 2012-09-11 with username (= my e-mail-address) and password. Uuuh, it was 09/11 ...",0,0,0,0,0,0
00bc09a581d1cb61,I am currently blocked from editing so I will be unable to add that tag. however I did take that picture.,0,0,0,0,0,0
00bef5aca1e725ca,"It's an unsourced aesthetic opinion, and therefore violates WP:NOR and/or WP:NPOV.",0,0,0,0,0,0
00bf0cb1048b5212,"""

Image:Popclassic.jpg
I have tagged Image:Popclassic.jpg as , because it does not provide a fair use rationale.  If you believe the image to be acceptable for fair use according to Wikipedia policy, please provide a rationale explaining as much, in accordance with the fair use rationale guideline, on the image description page.  Please also consider using  or one of the other tags listed at Wikipedia:Image copyright tags#Fair_use.  Thank you.   Man """,0,0,0,0,0,0
00c0ba596a61d32d,"""
How adorably disingenuous. ?  ? """,0,0,0,0,0,0
00c1c8d3384b48ff,"""

 Orangemike 

Time to move on to collateral targets.  I suggest User:FisherQueen, the """"girl"""" who protected him.""",0,0,0,0,0,0
00c246870afee760,"Windows Phone upgradeability 

Hi Gregory.  I reverted your change on the Windows phone article.  Neither Microsoft nor its partners have made any official statements on whether devices running Windows Phone 7.5 will be upgradeable to Windows Phone 8.  The references given by another user are blogs that are relying on Hearsay.",0,0,0,0,0,0
00c381d0018beaf3,Btw whatever decision an adminstration wish to take. He should remember that this block is too harsh given that it is his first violation since he joined wikipedia. -,0,0,0,0,0,0
00c3bd1c292370e8,"I've tried to be as objective as possible, and treat the author in my head as someone who's first tongue is not English.  I think Davies is borderline notable, but the article is not.  I spent an hour googling Davies earlier today and found nothing except that he has translated a lot of stuff.  Well, I have done a lot of stuff in my life.  I'm even borderline notable in a small field, but nothing to warrant an article on me, especially one that precisley nothing links to like this one.  Frankly I hope the author just makes it notable.  I'll respond to him with gentlemanly politesse, but I can;t help him any further.",0,0,0,0,0,0
00c3ce53cd972be0,"""

 Shiny things 

  What a Brilliant Idea Barnstar For actively seeking every possible way to help other users, especially those I honestly didn't think would work but did, I hereby award  (//c) """,0,0,0,0,0,0
00c41d6b52961339,Will you make the change to both engineering articles?,0,0,0,0,0,0
00c4333dc9f6b997,"Thanks, and I apologize for my comment.  I'd like you to know that I understand your position.   16:33, 7 Nov 2004 (UTC)",0,0,0,0,0,0
00c438b052cc0f26,"Appearance in historical fiction 

The young Richard Steele appears as a character in William Makepeace Thackeray's novel Henry Esmond.  Is this appropriate to mention in the article, do y'all reckon?",0,0,0,0,0,0
00c49503b35bb572,"CU and Scibaby 
Why are you wasting time CUing Scibaby accounts which are WP:DUCK ? I am just indef blocking them on sight but the CU request makes reference to some politics which I don't know about?  talk",0,0,0,0,0,0
00c49e155f04e897,"""

Per WP:AE, you have been blocked indefinitely for persistent disruption to the project, including vandalism, disruptive editing and sock puppetry, as per Wikipedia:Requests for arbitration/Macedonia#Discretionary sanctions. If you believe this block is unjustified, please request one in the normal manner.   (talk) """,0,0,0,0,0,0
00c5213d8f396507,"""

I'm sure if you worked on articles other than Arcayne you'd do fine. You two seem to have a problem with each other, so why do you seek him out and edit where he does? –xenotalk """,0,0,0,0,0,0
00c73c02b643115a,"Sorry about the edit conflict; I'm glad you were able to salvage my edits. As to your question about structuring, yes I think we will have to think of a way to divide the article into sections and subsections. Also the intro may need some fleshing out before confronting the reader with technical terms like dendrite and axon. I will look at it. Smithfarm 08:24, 14 Apr 2005 (UTC)

Very cool. Happy to hear you are still on the article. I will also do some research to extend it.  talk) contr 08:27, Apr 14, 2005 (UTC)",0,0,0,0,0,0
00cad54d1045f2ee,"February 2014 (UTC)
Comment did the proposal change or something? Someone added requested move banner to this section, when it's clearly not one.  70.50.148.248  17:50, 7",0,0,0,0,0,0
00cb5743d3cf0645,"Best Clans in Runescape 

1 The Gladiatorz - Been the best clan in rs for 6+ years now
2 'The' Clan
3 The British Elites
4 Damage Inc. - An average clan.",0,0,0,0,0,0
00cbb1984f9059f8,I don't even know where to begin on replying to   Talk,0,0,0,0,0,0
00cc7f0622962160,"""

 Please do not vandalize pages, as you did with this edit to Hyperopia. If you continue to do so, you will be blocked from editing.   fisto """,0,0,0,0,0,0
00cce3f7ede553a0,the episode list to keep the episode list above the references.,0,0,0,0,0,0
00ce37bb7409f9eb,over the next ~30 hours or so,0,0,0,0,0,0
00ced92ee28c7ee8,"""

66.185.85.80's rant

Presently, we are witnessing  an open war against Croatian Dinaric culture.  Croatian Left often portrays this culture as """"primitive"""" and """"rural"""" (even """"fashist"""") being  in  service of Conservative HDZ party. Croatian writer Predrag Raos, for instance, """"performed"""" on gusle instrument in Zagreb on several occasions this year (2004) with only one intention - to ridicule the same instrument and its rich poetic tradition.
 
Another """"apostle"""" of Croatian Left - Miljenko Jergovic - refers to his political opponents on the Right as """"gusle players"""". 

Some even claim the Serbian origin of Croatian Dinaric culture following the line of traditional greater Serbian propagabda (all štokavian people and their culture are Serbian). However, Croatian Dinaric folklore and its rich gusle heritage is primarly Croatian. Dalmatian costal region has been historically associated with this culture. For example, the first written document about the most popular folk hero of traditional gusle music, Marko Kraljevic, is associated with Dalmatian island Hvar through Petar Hektorovic's book """"Ribanje i ribarsko prigovaranje"""", 1568). Also, the first historical document which mentioned gusle player and its instrument originated in  Dubrovnik (1547). Even now, a contemporary Croatian writer (born in Dubrovnik) Stijepo Mijovic Kocan tells us a story about his uncle (also from Dubrovnik area) who could memorize numerous gusle songs (Stijepo Mijovic Kocan: Gusle, Glasnik, May 25, 1992, p. 42). Dubrovnik is also a home of Anica Begin (born Kalafatovic, 1816), a daughter of famous gusle player Ante. Although illiterate, she was able to recite by heart an immense number of gusle songs, some of which were recorded in antology of Croatian folk poetry. 
 
Not far from Dubrovnik, another coastal city - Makarska – was  also a bastion of Croatian gusle music. Actually, this region could be considered the Capital of all Croatian gusle players. This Mediterranean area  also gave birth to  Andrija Kacic Miošic (18th century Catholic priest), who is  viewed as the father of all gusle players of Croatia and beyond. To honour Kacic's work, Ivan Meštrovic, the most famous Croatian sculptor, built a sculpture in America showing Kacic in his priestly clothes  playing gusle instrument.  

In addition to Kacic, Makarska Littoral produced a great many other followers of Croatian gusle music. According to dr. fra Karlo Jurišic (who quotes the work of Croatian folklorist Stipan Banovic), Zaostrog alone  produced a great number of gusle players starting with Stipan Kosovic-Kudric (1771-1818) and culminating with the most known Mate Banovic – Trliš (1844-1915).  As for Dalmatian women, they didn't play gusle (it's    considered   a male activity only), yet they were actively involved in spreading  gusle music  by  imitating its sound. 

Olinko Delorko, the researcher of  Dalmatian  folk poetry in the 1960s, states in his book Ljuba Ivanova (1969) that most of his Dalmatian folk poetry collection was obtained by  women, especially the ones from the island of Hvar. 

The Zadar Littoral also witnessed strong gusle tradition. English writer Maude M. Holbach, travelling through Zadar region in the first decade of 20th century  states in her book  """"Dalmatia: The Land Where East Meets West"""" that the gusle was the national instrument of the region. As for Dinaric dances, which took place at markets and certain festivals, they  are very picturesque and interesting, and worth going a long way to see, being a survival of ancient custom probably unique in Europe (p.54)

This admiration for Dinaric folk music, particularly gusle, was seen in both Dalmatian Litteral and  Hinterland.  Matija Murko, the researcher of this literary/music forms,  had reported   that during his trips  through Dalmatia in the 1930s, he saw a child, barely three years old playing gusle (Eduard Osredecki: “Hrvatske narodne junacke pjesme”, Željezno-Bec, p. 9)

Now, lets  take a look at  the names of some Dalmatian sports clubs and organizations: Hajduk, Junak, Gusar, Alkar, Uskok, sinjska alka, etc. What do they have in common? Of course, their names refer to the heroic gusle tradition of the region. 

Having this in mind, one wonders why this proud Croatian heritage has become almost  extinct.  Why do we have so few gusle players today ? Is it a  result of  unavoidable urbanization  of  modern Croatian society where peasant culture is being considered  inferior to global  rock 'n' roll  culture ? If so, why has tamburitza music of Northern Croatia  gained wide acceptance from the Croatian establishment while its  Dinaric counterpart (gusle music) is looked upon with suspicion and  open hatre",0,0,0,0,0,0
00cf6d6ea4e7d4e8,The total population(10 millions) does not match with the e sum of the referenced populationsbelow in the infoboxImages in Infobox,0,0,0,0,0,0
00d08f350398a2b9,to a convicted felon,0,0,0,0,0,0
00d1e7e4668d787f,"lol censorship. You're really disappointed that NPOV is a core policy, aren't you?  (talk · contribs)",0,0,0,0,0,0
00d1f0e112b4b3c1,"MfD nomination of Wikipedia:Try your best
Wikipedia:Try your best, a page you substantially contributed to, has been nominated for deletion. Your opinions on the matter are welcome; please participate in the discussion by adding your comments at Wikipedia:Miscellany for deletion/Wikipedia:Try your best  and please be sure to sign your comments with four tildes (~~~~).  You are free to edit the content of Wikipedia:Try your best during the discussion but should not remove the miscellany for deletion template from the top of the page; such a removal will not end the deletion discussion.  Thank you. '''' contributions talk",0,0,0,0,0,0
00d25c1c69a8191b,REDIRECT Talk:List of South Carolina Stingrays seasons,0,0,0,0,0,0
00d2f16b32dc37e2,"who cares? if i was blocked on myspace or pulse music board, then i would be more concerned.",0,0,0,0,0,0
00d300b2a1d61c1c,http://www.theatlantic.com/entertainment/archive/2012/02/linsanity-how-the-internet-made-jeremy-lin-a-star-in-less-than-a-week/252755/ Source explaining why he is a star. 198.151.130.68,0,0,0,0,0,0
00d4df6d9eaac12e,"Hello 

I am back.

Bongwarrior's user page will be attacked in 1 minute.",0,0,0,0,0,0
00d6a7cdec761b40,"""
 I'm always on the """"Requests for page protection"""" if I detect any missing/errant templates to see if the administrators can correct them.   """,0,0,0,0,0,0
00d6de7d43a29069,Unsure at this stage its not very clear what wording is actually being discussed.,0,0,0,0,0,0
00d785d768a2dba7,"""

 Marvin Kitman's """"Don't Make Me Laugh"""" doesn't appear to exist 

The citation for much of the early history of the laugh track appears not to exist. The publication, """"Channels of Communication,"""" doesn't exist in the three journal databases I've searched.""",0,0,0,0,0,0
00d81d8eaceba607,"""

 RfA question 
Simply curious, what is the question you intended to submit here?  talk """,0,0,0,0,0,0
00d8423777216015,"When you say irrigiation structure, what exactly do you mean? I live on an irrigated block which uses overhead sprinkers, and I'm not far from the nearest channel. Thye all look the same throughout Sunraysia. I've got a little spare time now to grab some more shots, though I don't think I'll get out as far as Dareton. Got any requests?  \talk",0,0,0,0,0,0
00d8def7111797e6,THIS WIIL BE MY LAST USE OF THIS ACOUNT PLEASE DELETE IT==,0,0,0,0,0,0
00da1b5709d4c01e,"3RR Violation by PatrickFlaherty 
User user:PatrickFlaherty is reverting a sourced post. He is also violating the 3RR for Raila_Odinga",0,0,0,0,0,0
00da24b316a18a97,"""

== I wasnt really attacking him/her regarding the Lisa Williams article (Hmpzzz!) Do you know if Lisa can see dead people too? I have psychic powers too you know, i can see the future! Send all these """"Lisa Williams"""" to Finland and they will all be locked in jails for being scam artists!""",0,0,0,0,0,0
00da6b8028a26401,"Yes, there is definite value in documenting the Scientific Instrument Module, but I don't believe it belongs with the Service module sectors subsection.  It is really a payload and not actually part of the spacecraft services, so it interrupts the flow.  I plan to move it to the Apollo Program, Mission types section where I think it really belongs, when I edit the sectors subsection to improve the wording flow a bit.",0,0,0,0,0,0
00dbfbe1f475c906,"""
Yes. Quite persistent. I'm about to just create the article myself... Other new users are going to get lost in this discussion!  T/C """,0,0,0,0,0,0
00dcf539dd64e23e,"""
Yes, it looks much better than before. At the top of the page, it says """"This article needs additional citations for verification"""", may be britannica encyclopedia could help adding citations... I dunno. Cheers,   """,0,0,0,0,0,0
00dd4dc74983cf38,"Okay, I'll give it another whirl via email.  If worst comes to worst, i.e. if I do not get a reply soon, than I can always just use new accounts if I am ignored and that way it will just keep those who have been stalking me tied down/busy chasing me around rather than trying to delete content.  Take care!",0,0,0,0,0,0
00dd7b5703890ebc,"North Eastern Region of Jharkhand  

Wiki says North Eastern Region of Jharkhand is Angika region.  However, official language of theses districts of Jharkhand is not Angika but Hindi, Santali.  This is confusing.  So, it needs some clarification as to how come district of Jharkhand where the official language is Hindi, Santali could be Angika region.  Only those districts would be in Angika region where official language is Angika. 

````",0,0,0,0,0,0
00dda32b016cec96,"""
The vote was on the Campbell Case but the primary reason was the Russian Treaties:

""""Baldwin was careful to emphasise that the Treaties were the substance of his objections. Standfordham wrote to the King, on 7 October, 'I saw Mr Baldwin who, in reply to my question """"Do you want to turn the Government out?"""" said """"Yes, but not on the Campbell issue, but on the Russian Treaties which the country generally condemns."""" He sees no alternative to a dissolution; it has always been expected, some wished for it before now, though he is opposed to hastening the Government's fall. ...' ... And it is true that only in the House of Commons were Baldwin's strictures based on the Campbell case – at Newcastle on 2 October he congratulated MacDonald on the agreement, achieved at a conference in London, on the Dawes Plan for reparations, and then spent the rest of the speech alternately pouring scorn on the Labour party's subservience to its extremists, and tearing to pieces the Russian agreement. But the final debate on 8 October was a mean Parliamentary occasion. Two days before, in a meeting which was something of a suave qui puet, the Cabinet decided to take it as a vote of confidence, preferring to go out on the Campbell case to a defeat on the Russian Treaties which might give the left wing too much prominence.—Middlemas and Barnes, p. 273.  """,0,0,0,0,0,0
00de54018e098f1b,"Jayjg, stop the Spin (public relations) tactics.",0,0,0,0,0,0
00df547255310b53,"""
No, I just quoted Bryant that talks about popular and secondary creator.  They are literally in the same paragraph.Talk """,0,0,0,0,0,0
00e0d3f34d4c0ce4,"Future Perfect at Sunrise|¤]] 14:59, 16",0,0,0,0,0,0
00e1a60ba82afef4,"""
In general, the outside sourcing should exceed the inside sourcing. If there's an entire section without any references, you don't have enough. The lede refers to a """"dire need""""  this would generally be seen as over-the-top. Look at the APO article for ideas on how to speak about your group.   """,0,0,0,0,0,0
00e26eea336e8bb1,"That's a rather feeble premise to argue showing an excessive number of photos prominently showing 24 different women's vaginas, compared to one human male penis 3/4 of the way down the page on the equivalent article for male genitalia. This demonstrates the overwhelming male bias in editorial content on Wikipedia. 86.13.182.103",0,0,0,0,0,0
00e27a6be7a1f8cb,"""

OKAY, I have now tried to just delete the offensive sentences in the beginning about Mr. Irving being a socalled 'holocaust denier'. He says himself he is not, and acknowledges that many jews were killed during the war, however he does not go along with the 6 million jews killed-figure, as he reckons the number to be lower. And it really comes down to that: """" David has the right to question anything relating to history and WW2 is his speciality, and he actually makes a living of questioning and critically examining sources.

I also decided to delete the account about him loosing a court case in 2000. David have launched several libel cases before - in 1996 he won 45000 £ libel-damage against an English Sunday Newspaper. The fact that he this time lost is not something that should figure at the head of his CV. Many people also find it extraordinary that a judge can deside what a person IS or is not, and what beliefs he holds.""",0,0,0,0,0,0
00e3110f4ff4144f,There I've made him bold. Thats better. Lemmey  talk,0,0,0,0,0,0
00e3d92fb826eceb,".

After that my father started taken Melfalan.Now it is nearly 1 and half year and his health condition is not good.I am consulting with the Doctors",0,0,0,0,0,0
00e5404d42483c48,"I'm pretty sure the incident has already been included. And I know how to handle my own at riots, too. 8)",0,0,0,0,0,0
00e62b211fe9b9d2,I'm afraid that's a broken link for me. -,0,0,0,0,0,0
00e68a4425303f07,Ok. Maybe you want to comment on the Talk page about that. It's interestig to know.,0,0,0,0,0,0
00e6bb8677d8ee6d,"""
Oppose I find it hard to believe this requires an RFC, but such is the wikiworld... ?? ??/?? """,0,0,0,0,0,0
00e729fdd5dbb85b,"History? ==

Can someone provide some information regarding the contracting of the AC service area? AC Transit used to serve most of the cities of the 680 corridor, but the cities basically kicked out AC Transit and now run their own services. Part of the reason was that AC Transit was under-serving the suburbs, while spending their money on underutilized services in the urban areas.  That history should be reflected in this article. '''''' (talk) 

==",0,0,0,0,0,0
00e74cad68ffbfc6,"""Please do not create any more elephant nonsense pages.  talk """,0,0,0,0,0,0
00e769033b3844a7,""" , I and   —Preceding undated comment added  

 , I and  (talk · contribs) We do not care that WIKINEWS even considers Dr. Rafizadeh as an expert and interviewed hin here: https://en.wikinews.org/wiki/Wikinews_interviews_Scott_Lucas,_Eyal_Zisser,_Majid_Rafizadeh_about_risks_of_US_military_intervention_in_Syria

We """"simply, do not care. We do not care even if he publishes on CNN or NYT or quoted on CNN and New York Times like here 

http://www.cnn.com/2013/06/16/opinion/iran-rouhani-syria-rafizadeh/index.html
http://globalpublicsquare.blogs.cnn.com/2012/08/07/jobs-key-to-middle-easts-revolutionary-wave/
http://edition.cnn.com/2013/05/08/world/meast/syria-shiites

Does not matter even if BBC World service made bio of him here: http://www.bbc.co.uk/programmes/p01gsjfk

Dos not matter if CNN and France International wrote about him and his family members being killed here  

http://www.france24.com/en/20120831-syria-majid-rafizadeh-kidnap-family-targetted-civil-war-shabiha-opposition-bashar-assad

I and  (talk · contribs) will never change our opinion.  (talk is always right. 

We also dont care that he published in almost all national and international outlets including scholarly and academic works like here  https://scholar.google.com/scholar?hl=en&q;=majid+rafizadeh+&btnG;=&as;_sdt=1%2C29&as;_sdtp= 

I and  (talk are right. We are Jewish and we are right and we will never change our opinion whatever evidence you show.

""",0,0,0,0,0,0
00e77df849456d99,"Are you ok? 

Dear , I notice that you have been absent from Wikipedia for a few days. It's uncharacteristic, so I hope you are not ill. Please accept my good wishes. I just wanted to see if you are fine. Regards,",0,0,0,0,0,0
00e9a20c61f96b13,"Congratulations
for the Third of May 1808, reaching FA and it's still April, thanks for your input.....",0,0,0,0,0,0
00e9db54d1e315eb,"Paula White, Joel Osteen, Marbled Cat, and a few others 

These images were correctly retrived and all information was given about the images that were necessary. Some were even my own and I gave full permission for their use on wikipedia.  mcelite",0,0,0,0,0,0
00eb157eca0d3538,"""
It isn't about success. It's a phenomenon that goes back at least 100 years, to the days of Sousa and Johann Strauss. However, if you look at the """"Article Milestones"""" section above, you'll see it has survived no fewer than four deletion discussions. And we do require credible sources, and fancruft is removed on sight. andemu """,0,0,0,0,0,0
00eb6533c271bc85,"hate is my topic is hate
if you hate a person means you like that person. Your hate can turn into your love",0,0,0,0,0,0
00eb79b53b55adb2,PAGE I TRIED TO CREATE IS NOW AN ACTUAL PAGE LOL YOU BANNED ME FOR NOTHING,0,0,0,0,0,0
00ec25ee9f856104,"""

 Your Report 

Thank you for making a report  on Wikipedia:Administrator intervention against vandalism. Reporting and removing vandalism is vital to the functioning of Wikipedia and all users are encouraged to revert, warn, and report vandalism.  However, administrators are generally only able to block users if they have received a recent final warning (one that mentions that the user may be blocked) and they have recently vandalized after that warning was given.  The reported user has not yet been blocked because it appears this has not occurred yet. If this user continues to vandalize even after their final warning, please report them to the AIV noticeboard again. Thank you!  (talk) """,0,0,0,0,0,0
